TEXT: njpPERIOD32101077772604_0083.html

25	 Καὶ ἐποίησεν ὁ Θεὸς τοὺς φωστῆρας.

26	 » Τίς εἶπε, καὶ τίς ἤκουσε; Καὶ ἐπὶ πλείοσι τόποις τῆς Παλαιᾶς ἔστιν εὑρεῖν, ἠρέμα ὑποδεικνυμένης τῆς ἁγίας Τριάδος τὴν ὑπόστασιν καὶ τὸ ὁμοούσιον αὐτῆς· οἶον ὡς ἐπὶ τοῦ Ἀβραάμ· « Ὄρθη » γὰρ, φησὶν, « αὐτῷ ὁ Θεὸς πρὸς τῇ δρὶ τῇ Μαμβρῆ, καθημένου cæcI, ⁴Pl ⁵Jorom.

27	 αἱ.

28	, 13; ⁵ ⁶ ¹ (2) ποστηρίγματι.

29	 αXu, ὑποστήματι.

30	 (5) Judæo, ῇ προσέχαιρεν, ἐν προσώπῳ αὐτοῦ.

31	 næus hæreses ν.

32	 37; Cæprianus Τesim.

33	 1; Τetullianus.

TEXT: njpPERIOD32101077772604_0118.html
0	sὐτοῦ ἐπὶ τῆς θύρας τῆς σκηνῆς αὐτοῦ μεσημβρίας.

1	 Ἀναβλέψας δὲ τοῖς ὀφθαλμοῖς, εἶδε· καὶ ἰδοὺ τρεῖς ἐνδρες παρειστήκεισαν ἐπάνω αὐτοῦ· καὶ ἰδοὺ προσέόραμεν (4) εἰς συνάντησιν αὐτῶν, καὶ προσεκύνησεν ἔτι τὴν γῆν.

2	 Καὶ εἶπε· Κύριε, εἰ εὐρον χάριν ἐναντίον σου, μὴ παρέλθῃς τὸν παῖδά σου.

3	 » Καὶ μεθʼ ἕτερα· « Εἶπε δὲ πρὸς αὐτόν· Ποῦ Σάῤῥα ἡ γυνή σου; δὲ εἶπεν· Ἰδοὺ ἐν τῇ σκηνῇ.

4	 Εἶπε δέ· Ἐπαναστρέφων ἥξω πρὸς σὲ, κατὰ τὸν καιρὸν τοῦτον εἰς ὥρας, καὶ ἕξει υἱὸν Σάῤῥα ἡ γυνή σου.

5	 » Ἴδου δὴ φησὶν ἐφθῆναι μὲν αὐτῷ τὸν Θεὸν, εἶναί γε μὴν τρεῖς ἄνδρα, τοὺς ἑωραμένους· αὐτὸν δὲ πάλιν οὐχ ὡς τρισὶν ιἰπεῖν· Κύριοι, εἰ εὕρηκα χάριν ἐναντίον ὑμῶν.

6	 μὴ παρέλθητε τὸν παῖδα ὑμῶν.

7	 Κύριον δὲ μοναδικῶς τοὺς τρεῖς ὀνομάζοντα, καὶ ὡς ἔνα καταίρειν ἀξιοῦντα, καὶ ὡς εἶς φωνεῖ· Ἡξω.

8	 Ὅρα οὖν τοὺς ὀφθέντας τρεῖς μὲν ὄντας, καὶ ὑφεστῶτας ἰδιοσυστάτως ἕκαστον· τῷ γε μὴν τῆς ὀμοουσίας λόγῳ συνειλημμένους εἰς ἔνα, καὶ τὰς διαλέξεις ποιησαμένους.

9	 Τίς δὲ πρὸς τίνα ἔλεγεν· « Δεῦτε, καταβάντες συγχέωμεν τὴν γλῶσσαν αὐτῶν; » Ὁ δῆλον πρὸς ὅν εἶπεν· « Ἐκ γαστρὸς πρὸ ἑωσφόρου ἐγέννησά σε· » καὶ, « Πρὸ τοῦ ἡλίου τὸ ὄνομα αὐτοῦ (5), καὶ πρὸ τῆς σελήνης· » καὶ πάλιν· « Κύριος εἶπε πρός με· Υἱός μου εἶ σὺ, ἐγὼ σήμερον γεγέννηκά σε.

10	 Αἴτησαι παρʼ ἐμοῦ, καὶ δώσω σοι ἔθνη τὴν κληρονομίαν σου, καὶ τὴν κατάσχεσίν σου τὰ πέρατα τῆς γῆς· » καὶ πάλιν, « Ἐγὼ ἔσομαι αὐτῷ εἰς Πατέρα, καὶ αὐτὸς ἔσται μοι εἰς Υἱόν; » Τί δὲ τὸ, ν Ἔβρεξε Κύριος πῦρ καὶ θεῖον παρὰ Κυρίου; » Τί δὲ τὸ ἐκ προσώπου τοῦ Θεοῦ (6), « Καὶ πᾶς ὁ ἐκχέων οἶμα, ἀντὶ τοῦ αἵματος αὐτοῦ ἐκχυθήσεται, ὅτι ἐν εἰκόνι Θεοῦ ἐποίησα τὸν ἄνθρωπον; » Ὁρᾶς ὅτι ὁ Θεὸς ἐν εἰκόνι τοῦ Θεοῦ ἐποίησε; sanctæ Abrahamo; « vidit; eum; prætereas » « ﬁlium ⁴.

11	 » Deum; prætereatis vestrum; substiisse; « « Ἐς ³⁶; » « ³⁷; » « hæreditatem terræ ⁵ » « » « « eﬀuderit eﬀundetur, ¹? ν Τὸ δὲ ἐν τῇ Ἐξόδῳ πῶς νοητέον· « Καὶ ὀρθρίσας Μωυσῆς ἀνέβη εἰς τὸ ὄρος τὸ Σιοᾶ, καθότι συνέταξεν « αὐτῷ Κύριος.

12	 Καὶ ἔλαβε Μωὄσῆς τὰς πλάκας τὰς præcepit λιθίνας.

13	 Καὶ κατέβη Κύριος ἐν νεφέλῃ, καὶ παρέστη ἐκεῖ, καὶ ἐλάλησε (7) τῷ ὀνόματι Κυρίου.

14	 Καὶ παρἦλθε Κύριος ἀπὸ προσώπου Κυρίου (8).

15	 » Ποῖος ἄρα ἐλάλησε Κύριος ἐν ὀνόματι Κυρίου; καὶ ποῖος παρ» ἦλθε Κύριος ἀπὸ προσώπου Κυρίου; Τἱ δὲ τὸ πρὸς Ἰακὼβ (9) εἰρημένον, « Ἐγώ εἰμι ὁ ὀφθείς σοι ἐν μα, ⁵ αιτ, ¹ α, ⁵⁶ Ετod.

16	 αααν, 4-6.

17	 (4) εἱστήκεισαν ἐπάνω αὐτοῦ, καὶ ἰδὼν προσέδραμεν.

18	 (5) permanet; italæ smæ (6) ἐκ προσώπου τοῦ Θεοῦ, καὶ τὸ, καὶ πᾶς, καὶ τό, (7) ἐκάλεσε· Cæsariensem, ἐλάλησε, (8) καὶ παρῆλθε Κύριος πρὸ προσώπου αὐτοῦ.

19	 (9) πρὸς Ἀβραάμ,.

TEXT: njpPERIOD32101077772604_0119.html
0	dixit,« « ⁴? « Εἰ ⁹⁹; « ⁹⁶.

1	 « » « eﬀundam ﬁlii ﬁliæ vestræ ⁶, « .

2	ν « » « cælo ditorum; ﬁlios mortilicatorum; e¹.

3	 » rursus,« cœlis « ⁶.

4	 « ³⁴.

5	 [ Isaias] ³⁶ (1I).

6	 ⁶ sanctæ demonstratæ.

7	 « æstimabitur aliυs τόπῳ Θεοῦ; » Πῶς δὲ τὸ, « Προσκυνησάτωσαν αὐτῷ πάντες ἄγγελοι Θεοῦ; » Τίνι, καὶ ποίου Θεοῦ; Λέγει Μωσῆς· « Καὶ ἔδωκε Κύριος ὅρον, λέγων· Ἐν τῇ αὔριον ἡμέρᾳ ποιήσει Κύριος τὸ ῥῆμα τοῦτο ἐπὶ τῆς γῆς· » καὶ πάλιν· « Ἴσχυε, ὅοροβάβελ, διότι ἐγὼ μεθʼ ὑμῶν εἰμι, καὶ ὁ Λόγος μου ὁ ἀγαθὸς, καὶ τὸ Πνεῦμά μου ἐν μέσῳ ὑμῶν.

8	» Τίς οὖν χρεία τριῶν μνησθῆναι, εἰ μὴ ἕκαστον ἐν ἰδίᾳ ὑποστάσει; Καὶ πάλιν· « Καὶ εἶπε Κύριος πρὸς Μωυσῆν· Καταβὰς διαμάρτυραι τῷ λαῷ, καὶ ἅγνισον αὐτοὺς σήμερον καὶ αὕριον, καὶ πλυνάτωσαν τὰ ἱμάτια αὐτῶν, καὶ ἔστωσαν ἕτοιμοι εἰς τὴν ἡμέραν τὴν τρίτην.

9	 Τῇ γὰρ ἡμέρᾳ τρίτῃ καταβήσεται Κύριος ἐπὶ τὸ ὄρος τὸ Σινᾶ, ἐναντίον παντὸς τοῦ λαοῦ.

10	 » Καὶ οὐκ εἶπε· Καταβήσομαι.

11	 « Καὶ ἔσται ἐν ταῖς ἐσχάταις ἡμέραις, λέγει Κύριος.

12	 ἐκχεῶ ἀπὸ τοῦ Πνεύματός μου ἐπὶ πᾶσαν σάρκα, καὶ προφητεύσουσιν οἱ υἱοὶ ὑμῶν, καὶ αἱ θυγατέρες ὑμῶν ἐνύπνια ἐνυπνιασθήσονται.

13	 » Καὶ μετὰ τινα· «Ὁ ἥλιος μεταστραφήσεται εἰς σκότος, καὶ ἡ σελήνη εἰς αἷμα, πρὶν ἐλθεῖν τὴν ἡμέραν Κυρίου τὴν μεγάλην καὶ ἐπιφανῆ.

14	 » Οὐκ εἶπε· Τὴν ἡμέραν μου.

15	 « Καὶ ἔσται, ὅς ἂν ἐπικαλέσηται τὸ ονομα Κυρίου, σωθήσεται.

16	 » Καὶ οὐκ εἶπε· Τὸ ὄνομά μου.

17	 Καὶ πάλιν· « Κύριος ἐκ τοῦ οὐρανοῦ ἐπὶ τὴν γῆν ἐπέβλεψε, τοῦ ἰδεῖν (10) τὸν στεναγμὸν τῶν πεπεδημένων, τοῦ λῦσαι τοὺς υἱοὺς τῶν τεθανατωμένων, τοῦ ἀναγγεῖλαι ἐν Σιὼν τὸ ὄνομα Κυρίου.

18	 » Οὐκ εἶπε · Τὸ νομα αὐτοῦ.

19	 Καὶ πάλιν· « Ὁ κατοικῶν ἐν οὐρανοῖς ἐκγελάσεται αὐτοὺς, καὶ ὁ Κύριος ἐκμυκτηριεῖ αὐτούς.

20	 » Καὶ πάλιν· « Πρὸς σὲ, Κύριε, κεκράξομαι.

21	 καὶ πρὸς τὸν Θεόν μου δεηθήσομαι.

22	 » Τίς οὖν ὁ Κύριος παρὰ τῷ Θεῷ; Ἐκ προσώπου τοῦ Θεοῦ· « Κατέστρεψα ὑμᾶς, καθὼς κατέστρεψεν ὁ Θεὸς Σόδομα καὶ όμοῤῥα, ὅτε εἶδε τὴν δόξαν αὐτοῦ.

23	 Κύριε, τίς ἐπίστευσεν τῇ ἀκοῇ ἡμῶν; καὶ ὁ βραχίων Κορίου, τίνι ἀπεκαλύφθη; » Οὐκ εἶπε· Καὶ ὁ βραχίων σου.

24	 Ἰδοὺ ἀποδέδεικται σὺν Θεῷ διὰ πλειόνων τῆς ἁγίας καὶ ὁμοουσίου Τριάδος αἱ ὑποστάσεις.

25	 οῦ αὐτοῦ ἐτερα περὶ τῆς ἐνσάρκου τοῦ Κιρίον παρουσίας.

26	 « Οὗτος ὁ Θεὸς ἡμῶν· οὐ λογισθήσεται ἕτερος πρὸς scentiæ αὐτόν.

27	 Ἐξεῦρε πᾶσαν ὁδὸν ἐπιστήμης, καὶ ἔδωκεν αὐτὴν Ἰακὼβ τῷ παιδὶ αὐτοῦ, καὶ Ἰσραὴλ (12) τῷ (Pot hæc ἠγαπημένῳ αὐτοῦ.

28	 Μετὰ δὲ ταῦτα ἐπὶ τῆς γῆς ὤφθη, ¹, » « καὶ τοῖς ἀνθρώποις συνανεστράφη.

29	 » « Ὁ Θεὸς ἐμ⁵.

30	 » φανῶς ἤξει, ὁ Θεὸς ἡμῶν, καὶ οὐ παρασιωπήσεται.

31	 » ⁹.

32	 » Καὶ πάλιν· « Ὁφθήσεται ὁ Θεὸς τῶν θεῶν ἐν Σιών.

33	 » « ταxI, αcvI, 7; α, ⁶ Aggæi ⁶ ⁴ Ja-t ⁵¹ ⁵⁶ Paαl.

34	 αυα, ττIν ⁴ ν, reperitur; hæc (10) edtiο, τοῦ ἀκοῦσαι, (1) Hæc (Et isaias) ejus; isaiæ utebatur; hæc, Ταῦτα εἶπεν Ἡσαῖας, ὅτε εἶδε τὴν δόξαν αὐτοῦ· præmisert quæ (12).

TEXT: njpPERIOD32101077772604_0120.html
0	Καὶ πάλιν, « Θεὸς Κύριος καὶ ἐπέφανεν ἡμῖν.

1	 » ν Ἐξαίφνης ἤξει εἰς τὸν ναὸν ἑαυτοῦ Κύριος, ὅν ὑμεῖς ζητεῖτε, καὶ ὁ Ἄγγελος τῆς διαθήκης, ὅν ὑμεῖς θόλετε.

2	 » Χαῖρε σφόδρα, θύγατερ Σιών· κήρυσσε, θύγατερ Ἰερουσαλήμ.

3	 Ἰδοὺ ὁ Βασιλεύς σου ἔρχεταί σοι πραὺς, καὶ ἐαβεβηκὼς ἐπὶ ὑποζύγιον καὶ πῶλον ὄνου (15).

4	 » Τίς δέ ποτε τῶν βασιλέων, ὄνῳ καθήμενος, εἰς Ἰερουσαλὴμ εἰσῆλθε; Καὶ πάλιν, « Τέρπου καὶ εὐφραίνου, θύγατερ Σιὼν, διότι ἐγὼ ἔρχομαι, καὶ κατασκηνώσω ἐν μέσῳ σου, λέγει Κύριος.

5	 Καὶ καταφεύξονται ἔθνη πολλὰ ἐπὶ τὸν Κύριον ἐν τῇ ἡμέρᾳ ἐκείνῃ, καὶ ἔσονται αὐτῷ εἰς λαόν.

6	 » Καὶ πάλιν, « Ἰδοὺ ἐγὼ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου, ὅς κατασκευάσει τὴν ὁδόν σου ἔμπροσθέν ἀοῦ (I4).

7	 » Καὶ πάλιν, « Στήσονται τί πόδες αὐτοῦ ἐν τῇ ἡμέρᾳ ἐκείνῃ ἐπὶτὸδρος τῶν Ἐλαιῶν, τὸ κατέναντι Ἰερουσαλὴμ ἐξ ἀνατολῶν.

8	 » Καὶ μετὰ βραχέα, « Ἔδειξέ μοι Κύριος τὸν Ἰησοῦν (15), τὸν ἱερέα τὸν μέγαν, ἑστῶτα πρὸ προσώπου ἀγγέλου Κυρίου· καὶ ὁ διάβολος εἰστήκει ἐκ δεξιῶν αὐτοῦ τοῦ ἀντικεῖσθαι αὐτῷ.

9	 Καὶ εἶπε Κύριος πρὸς τὸν διάβολον· Ἐππτιμήσαι Κύριος ἐν σοὶ, διάβολε.

10	 Καὶ διεμαρτύρατο ὁ ἄγγελος Κυρίου πρὸς τὸν Ἰησοῦν, λέγων· Τἄδε λέγει Κύριος παντοκράτωρ· Ἐὰν ταῖς ὁδοῖς (16) μου πορεύσῃ, καὶ ἐὰν τὰ προστάγματά μου φυλάξῃ, καὶ σὺ διακρινεῖς (17) τὸν οἶκόν μου.

11	 Καὶ πάλιν, « Ἄκουε δὴ, Ἰησοῦς, ὁ ἱερεὺς ὁ μέγας.

12	 » ἐσσίας, « Ἐμφανὴς ἐγενόμην τοῖς ἐμὲ μὴ ζητοῦσι (18), καὶ εὑρέθην τοῖς ἐμὲ μὴ ἐπερωτῶσι (19).

13	 » (Καὶ πάλιν, « Καὶ βασιλέα μέγαν ὄψεσθε.

14	 » Θεὸν δὲ οὐδεὶς ὁρᾷν) Καὶ πάλιν· » Ἐπιφανήσεται Κύριος ἐπʼ αὐτοὺς, καὶ ἐξολοθρεύσει πάντας τοὺς θεοὺς τῶν ἐθνῶν.

15	 » Καὶ πάλιν « Ἰδοὺ πάρειμι τῷ ἔθνει, οἶ οὐκ ἐπεκαλέσαντο τὸ ὄνομά μου.

16	» Δαβὶδ, « Ὁ καθήμενος ἐπὶ τῶν χερουβὶμ ἐμφάνηθι.

17	 Ἐξέγειρον τὴν δυναστείαν σου, καὶ ἐλθὲ εἰς τὸ σῶσαι ἡμᾶς.

18	 » Καὶ πάλιν, « Καταβήσεται ὡς ὑετὸς ἐπὶ πόκον.

19	 » Τὸ ἀτάραχον καὶ ἄνευ ψόφου τῆς καταβάσεως σημαίνων· ἐπὶ γὰρ τὴν γῆν ὑετὸς καταβαίνων, ψόφον ποιεῖ· ἐπὶ δὲ πόκον ἐρίου καταβαίνων, οὐ ποιεῖ.

20	 Μιχαίας, « Καὶ σὺ, Βηθλεἐμ γῆ Ἰούδα, οὐδαμῶς ἐλαχίστη εἶ ἐν τοῖς ἡγεμόσιν Ἰούδα· ἐκ γὰρ σοῦ ἐξελεύσεταί μοι ἡγούμενος, (26) ὅς ποιμανεῖ τὸν λαόν μου τὸν Ἰσραήλ· καὶ « ⁴⁶.

21	 ν « quæritis, ⁴¹, » « ﬁlia prædica, ﬁlia asinæ ⁴⁶.

22	 » «Lætare ﬁlia multæ ⁴.

23	 » « præparabit ⁴⁴.

24	 » « ⁴⁵.

25	 « Domini; diabole⁴⁶, Hæc præcepta ⁴.

26	 « ⁴⁶.

27	 » « quærentibus me; ⁴.

28	s (Et « videt.

29	) « ⁵¹.

30	» « » « ³.

31	 » « ⁴.

32	 » signiﬁcat strepitu; næ Michæas, « Juda; ; ⁴ ⁴ Πα, ⁴ 1; α, Xν, ⁴⁶ ⁶ ⁴ ατν, αXXm, ⁶ ααν,1.

33	 ααα, s⁴ (13) legitur; πῶλον νέον, irenæus Advcrεκs hæres.

34	 (14) (15) ἔδειξέ με τὸν Ἰησοῦν.

35	 (16) ἐὰν ἐν ταῖς ὁδοῖς, (18)In ἐπερωτῶσιν, ζητοῦσιν, μhg.

36	 242; Judæos 2I; næus hæreses, (19) Onæ reνfsaæ αXXm, (20) καὶ ἔξοδοι, (17) καὶ σὺ δὸ διακρινεῖς.

37	 Pμruo.

TEXT: njpPERIOD32101077772604_0121.html
0	sæculi » « exς me; quæcunque prophetæ quæ quænam quæ prædictionem conﬁrmavit, « ³¹.

1	 » dicti; prophetæ verbum; « Hæc » « ⁶.

2	 « ⁵⁹,» « ?⁹.

3	 » mari; « ¹.

4	 » « te,» quæ Præterea « quæcunque δ, » signiﬁcat prædicebatur.

5	 « ?⁴.

6	 » « » « æternum præpaædiﬁcabo ?⁶.

7	 » ἔξοδοι αὐτοῦ ἀπʼ ἀρχῆς ἀφʼ ἡμερῶν αἰῶνος (21).

8	 Μωσῆς, « Προφήτην ὑμῖν ἀναστήσει Κύριος (22) ὁ Θεὸς ἡμῶν ἐκ τῶν ἀδελφῶν ὑμῶν, ὡς ἐμέ· αὐτοῦ ἀκούσεσθε κατὰ πάντα, ὅσα ἂν λαλήσει πρὸς ὑμᾶς· καὶ ἔσται, ὅς ἂν μὴ ἀκούσῃ τοῦ προφήτου ἐκείνου, ἐξολοθρευθήσεται.

9	 » Πολλοὶ ἀνέστησαν προφῆται.

10	 Ἄρα περὶ ποίου αὐτῶν λέγει; Οὕτος δὲ ὁ ἀναστησόμενος, ἄρα τὰ Μωσέως διδάξει, ἢ ἕτερα; Εἰ μὲν τὰ Μωσέως, τί τὸ περίεργον, ἄλλον ἀναστῆναι ἀρκοῦντος Μωσέως; Εἰ δὲ ἕτερα, εἰπάτωσαν.

11	 καὶ ποῖα ἦν τὰ διδάγματα αὐτοῦ, καὶ τίς ὁ προφήτης; τῶν γὰρ νενομισμένων οὐδεὶς ἔξωθεν, ἢ ἐδίδαξεν, ἢ ἤτησε παρʼ αὐτῶν τι.

12	 Καὶ αὐτὸς δὲ ὁ τῶν ὅλων Θεὸς ἐκύρωσε (23) τὴν περὶ ἑαυτοῦ προφητείαν, εἰπὼν, « Ὄρθος πάντα ἐλάλησαν· Προφήτην αὐτοῖς ἀναστήσω ἐκ μέσου τῶν ἀδελφῶν αὐτῶν, ὥσπερ σέ· καὶ δώσω τὸ ῥῆμά μου ἐν τῷ στόματι αὐτοῦ.

13	 » Σκόπει οὖν τὴν δύναμιν τοῦ ῥητοῦ.

14	 Οὐδὲ γὰρ ἄλλῳ προφήτῃ εἶπε δεδωκέναι ῥῆμα αὐτοὶ γὰρ δουλοπρεπῶς διακονοῦντες ἔλεγον· « Τάδε λέγει Κύριος.

15	 » Αὐτὸς δὲ κατὰ τὸ πατρικὸν ἀξίωμα, ἔλεγε τῷ λεπρῷ, « Θέλω, καθαρίσθητι.

16	 » Τοῖς τεθνεῶσι, « Νεανίσκε (24), σοὶ λέγω, ἐγέρθητι» καὶ,« Λάζαρε.

17	 δεῦρο ἔξω.

18	 » Τῇ θαλάσσῃ ἐπιτιμᾷ, καὶ τοῖς πνεύμασιν ἐν ἐξουσίᾳ, λέγων, « Σιώπα, πεφίμωσο.

19	 » Τί δὲ τὸ.

20	 « Προφήτην ὥσπερ σέ; » Ἀντιπαραθέντες τὰ Μωσέως τοῖς Χριστοῦ (25) εὑρήσομεν ἐπὶ σχολῆς, καὶ αὐτὸ δὲ τὸ εἰρημένον ὑπὸ Μωσέως ἐν τῷ νόμῳ, ὅτι οὐκ ἔστιν ἐπʼ αὐτῶν προσθεῖναι, καὶ οὐκ ἔστιν ἀπʼ αὐτῶν ἀφελεῖν.

21	 ἶτα καὶ εἰπὼν, « Αὐτοῦ ἀκούσεσθε κατὰ πάντα, ὅσα ἂν λαλήσῃ πρὸς ὑμᾶς, » σημαίνει τὸ ὑπέροχον (26) τοῦ προφητευομένου.

22	 Ἡσαῖας (27), «Ἰδοὺ ὁ Θεὸς ἡμῶν (28)· ἰδοὺ Κύριος μετὰ ἰσχύος ἔρχεται, καὶ ὁ βραχίων μετὰ κυρίας.

23	 » Δαβὶδ, « Ὡμοσε Κύριος τῷ Δαβὶδ ἀλήθειαν, καὶ οὐ μὴ ἀθετήσει αὐτήν (29)· Ἐκ καρποῦ τῆς κοιλίας σου θήσομαι ἐπὶ τοῦ θρόνου σου.

24	 » Καὶ πάλιν, « Διεθέμην διαθήκην τοῖς ἐκλεκτοῖς μου.

25	 Ὡμοσα Δαβὶδ τῷ δούλῳ μου· Ἐως τοῦ αἰῶνος ἑτοιμάσω τὸ σπέρμα σου, καὶ οἰκοδομήσω εἰς γενεὰν καὶ γενεὰν τὸν θρόνον σου.

26	 » Ἐν τοῖς Παραλειπομένοις· « Καὶ ἔσται ὅταν πληρωθῶσιν αἱ ἡμέραι σου, καὶ κοιμηθήσῃ μετὰ τῶν πατέρων σου.

27	 Καὶ ἀναστήσω τὸ σπέρμα σου μετὰ σὸ.

28	 ὅ (50) ἔσται ἐκ τῆς κοιλίας σου, καὶ ἑτοιμάσω τὴν βασιλείαν αὐτοῦ.

29	 Αὐτὸς οἰκοδομήσει μοι οἶκον· καὶ ν.

30	 Xνn, ⁵ α, ἐ3.

31	 ¹ ⁴ ὅ2.

32	 S⁶ Xν, ⁹⁴ ⁶¹ ααXνu, dæos, λΟῦ, Cæteum ἔξοδοι, (21) ἕως αἰῶνος.

33	 (22) Iæc edition·; quæ u.

34	2ὰ.

35	 (23 τὴν περὶ αὐτοῦ, (24) νεανίσκε, (25) τοῖς τοῦ Κυρίου.

36	 (26) ὑπερέχον.

37	 (27) codeν, Σοφονίας.

38	 (2ὴS) ὑμῶν.

39	 (29) αὐτόν, irenæum (3) ὅς,.

TEXT: njpPERIOD32101077772604_0122.html
0	ἀνορθώσω τὴν βασιλσίαν αὐτοῦ εἰς τὸν αἰῶνα (5I).

1	 Ἐγὼ ἔσομαι αὐτῷ εἰς Πατέρα, καὶ αὐτὸς ἔσται μοι εἰς Υἱὸν, καὶ τὸ ἔλεός μου οὐκ ἀποστήσω ἀπʼ αὐτοῦ, καθὼς ἀπέστησα ἀπὸ τῶν ἔμπροσθέν σου.

2	 Καὶ πιστώσω αὐτὸν ἐν οἴκῳ μου· καὶ ἡ βασιλεία αὐτοῦ (32) ἕως αἰῶνος· καὶ ὁ θρόνος αὐτοῦ ἔσται ἀνωρθωμένος ἕως αἰῶνος.

3	 » Σολομὼν, « Καὶ νῦν, Κύριε ὁ Θεὸς Ἰσραὴλ, πιστωθήτω δὴ τὸ ῥῆμά σου τῷ Δαβὶδ τῷ Πατρί μου· εἰ ἀληθῶς (33) κατοικήσει ὁ Θεὸς μετὰ ἀνθρώπων ἐπὶ τῆς γῆς.

4	 Ἱερεμίας, « Καὶ ἄνθρωπός ἐστι, καὶ τίς γνώσεται αὐτόν; » Ἀμώς· « Ἐπικαλεῖστο (34) τὸν Θεόν σου· ἑτοιμάζου, Ἰερουσαλὴμ, ὅτι ἐγὼ στερεῶν βροντὴν, καὶ κτίζων πνεῦμα, καὶ ἀποστέλλων εἰς ἀνθρώπους τὸν Χριστόν μου (33), ποιῶν ὄρθρον, καὶ ὀμίχλην, καὶ ἐπιβαίνων ἐπὶ τὰ ὑψηλὰ τῆς γῆς.

5	 » Μιχαίας, « Ἀκούσατε, λαοὶ πάντες, λόγον, καὶ προσεχέτω ἡ γῆ (36, καὶ πάντες οἱ κατοικοῦντες ἐν αὐτῇ· καὶ ἔσται Κύριος ἐν ἡμῖν εἰς μαρτύριον.

6	 Κύριος ἐκ ναοῦ ἁγίου αὐτοῦ, διότι ἰδοὺ Κύριος ἐκπορεύεται ἐκ τοῦ τόπου αὐτοῦ, καταβήσεται ἐπὶ τὰ ὑψηλὰ τῆς γῆς.

7	 « ædiﬁcabit sæcula ﬁdeliter mea; sæculum: sæculum » « ﬁdele quæso » « «Invoca præparare, ﬁr?⁹.

8	 « Michæas, « au-suo; ʼsuper terræ?¹.

9	 Ὁ Ἰακὼβ ἐν ταῖς ἐντολαῖς, « Οὐκ ἐκλείψει ἄρχων ἐξ Ἰούδα καὶ ἡγούμενος ἐκ τῶν μηρῶν αὐτοῦ, ἕω οὗ ἔλθχ(37)ῷ ἀπόκειται.

10	 Καὶαὐτὸς προσδοκία ἐθνῶν.

11	 Βαλαὰμ, « Ἀνατελεῖ ἄστρον ἐξ Ἰακὼβ, καὶ ἄνθρωπος ἐξ Ἰσραὴλ, καὶ θραύσει τοὺς ἀρχηγοὺς Μωὰβ, καὶ προνομεύσει τοὺς υἱοὺς Σήθ (38)· καὶ ἔσται Ἐδώμ κληρονομία ἐθνῶν.

12	» Δαβὶδ δὲ(39) τούτων οὐ περιεγένετο.

13	 Εἰ δὲ περὶ τῶν ἐξ αὐτοῦ ἔδει εἰπεῖν, Ἀνατελοῦσιν ἄστρα ἐξ Ἰακὼβ, καὶ ἡγούμενοι ἐξ Ἰσραήλ.

14	 Ἡσαῖας, « δοῦ ὁ δεσπότης Κύριος Σαβαὼθ συνταράξει τοὺς ἐνδόξους μετὰ ἰσχύος, καὶ οἱ ὑψηλοὶ τῇ ὕβρει συντριβήσονται, καὶ ταπεινωθήσονται οἱ ὑψηλοὶ, καὶ πεσοῦνται μαχαίρᾳ.

15	 Ὁ δὲ Λίβανος σὺν τοῖς ὑψηλοῖς πεσεῖται.

16	 Καὶ ἐξελεύσεται ῥάβδος ἐκ τῆς ῥίζης Ἰεσσαὶ, καὶ ἄνθος ἐκ τῆς ῥίζης ἀναβήσεται, καὶ ἀναπαύσεται ἐπʼ αὐτὸν πνεῦμα Θεοῦ, πνεῦμα σοφίας καὶ συνέσεως, πνεῦμα βουλῆς καὶ ἰσχύος, πνεῦμα γνώσεως καὶ εὐσεβείας· ἐμπλήσει αὐτὸν πνεῦμα φόβου Θεοῦ.

17	 Οὐ κατὰ τὴν δόξαν κρινεῖ.

18	 οὐδὲ κατὰ τὴν λαλιὰν ἐλέγξει· ἀλλὰ κρινεῖ (4θ)ταπεινῷ κρίσιν, καὶ ἐλέγξει τοὺς ἐνXνnn.

19	 « deﬁciet eτς ³.

20	 « « prædabitur ﬁlios hæreditas ⁵.

21	 » hæc « ⁴.

22	 sapientiæ scientiæ arguet; ⁴ αXιν, 7⁴ lsa.

23	α, (3t) ἕως εἰς τοὺς αἰῶνας.

24	 (32) καὶ ἐν βασιλείᾳ αὐτοῦ, (53) ὁ ἐλάλησας τῷ παιδί σου τῷ Δαβὶδ, ὅτι εἰ ἀληθῶς, Πα(34) ἐπικαλεῖσθαι, ἑτοιμάζου τοῦ ἐπικαλεῖσθαι τὸν Θεόν σου, Ἰσραήλ· διότι ἰδοὺ ἐγώ, Præpara 35) καὶ ἀπαγγέλλων εἰς ἀνθρώπους τὸν Χριστὸν αὐτοῦ· (36) Michaætæ præsertim ﬁne, καὶ καταβήσεται, καὶ ἐπιβήσεται, terræ.

